Date,asset,ret,bin
2020-01-07,TAEE11_SA,-0.02351396753754298,-1.0
2020-01-08,TAEE11_SA,-0.026063736655867475,-1.0
2020-01-09,TAEE11_SA,-0.031072155151402936,-1.0
2020-01-10,TAEE11_SA,-0.005254642404470156,-1.0
2020-01-13,TAEE11_SA,-0.02777742735933819,-1.0
2020-01-14,TAEE11_SA,-0.08415179299190156,-1.0
2020-01-15,TAEE11_SA,-0.09070205704180478,-1.0
2020-01-16,TAEE11_SA,-0.0886278592779387,-1.0
2020-01-17,TAEE11_SA,-0.10696028496464549,-1.0
2020-01-20,TAEE11_SA,-0.09375018320205164,-1.0
2020-01-21,TAEE11_SA,-0.09176301533198783,-1.0
2020-01-22,TAEE11_SA,-0.09033869229577529,-1.0
2020-01-23,TAEE11_SA,-0.08675364867414659,-1.0
2020-01-24,TAEE11_SA,-0.0807512223742074,-1.0
2020-01-27,TAEE11_SA,-0.08372830595245329,-1.0
2020-01-28,TAEE11_SA,-0.07815456145158406,-1.0
2020-01-29,TAEE11_SA,-0.07641504435792335,-1.0
2020-01-30,TAEE11_SA,-0.10495978224203062,-1.0
2020-01-31,TAEE11_SA,-0.10150962494112759,-1.0
2020-02-03,TAEE11_SA,-0.10467336765241353,-1.0
2020-02-05,TAEE11_SA,-0.10553237161815343,-1.0
2020-02-06,TAEE11_SA,-0.09452889337781356,-1.0
2020-02-07,TAEE11_SA,-0.08385190417843569,-1.0
2020-02-10,TAEE11_SA,-0.10124016030743233,-1.0
2020-02-11,TAEE11_SA,-0.08892505831325714,-1.0
2020-02-12,TAEE11_SA,-0.1459062280913469,-1.0
2020-02-13,TAEE11_SA,-0.1398778900447898,-1.0
2020-02-14,TAEE11_SA,-0.1359975421791244,-1.0
2020-02-17,TAEE11_SA,-0.1117813138596151,-1.0
2020-02-18,TAEE11_SA,-0.13960214186417297,-1.0
2020-02-19,TAEE11_SA,-0.11121690330337597,-1.0
2020-02-20,TAEE11_SA,-0.12528550929325766,-1.0
2020-02-21,TAEE11_SA,-0.12813003717603832,-1.0
2020-02-26,TAEE11_SA,-0.12089405042495227,-1.0
2020-02-27,TAEE11_SA,-0.1259972447120402,-1.0
2020-02-28,TAEE11_SA,-0.11610495931510978,-1.0
2020-03-02,TAEE11_SA,-0.13062165777314994,-1.0
2020-03-04,TAEE11_SA,-0.13904941653949832,-1.0
2020-03-05,TAEE11_SA,-0.1317726509949695,-1.0
2020-03-06,TAEE11_SA,-0.16869951574466857,-1.0
2020-03-09,TAEE11_SA,-0.1537933115006982,-1.0
2020-03-10,TAEE11_SA,-0.14295155011407223,-1.0
2020-03-11,TAEE11_SA,-0.1751264231050056,-1.0
2020-03-12,TAEE11_SA,-0.051759836371381374,-1.0
2020-03-13,TAEE11_SA,-0.07408280507751053,-1.0
2020-03-16,TAEE11_SA,0.013671409412337576,1.0
2020-03-17,TAEE11_SA,-0.016853091403642217,-1.0
2020-03-18,TAEE11_SA,0.0647327403110709,1.0
2020-03-19,TAEE11_SA,0.07943078260720937,1.0
2020-03-20,TAEE11_SA,0.07296313199652493,1.0
2020-03-23,TAEE11_SA,0.17478292585791388,1.0
2020-03-24,TAEE11_SA,0.15127748329921276,1.0
2020-03-25,TAEE11_SA,0.16767316488801876,1.0
2020-03-26,TAEE11_SA,0.1235090945268551,1.0
2020-03-27,TAEE11_SA,0.15053634209746147,1.0
2020-03-30,TAEE11_SA,0.16454533300050023,1.0
2020-03-31,TAEE11_SA,0.15420718548284795,1.0
2020-04-01,TAEE11_SA,0.17722830221307495,1.0
2020-04-02,TAEE11_SA,0.13640801502982391,1.0
2020-04-03,TAEE11_SA,0.11867537735563927,1.0
2020-04-06,TAEE11_SA,0.07676180692179124,1.0
2020-04-07,TAEE11_SA,0.10637288633827935,1.0
2020-04-09,TAEE11_SA,0.10587947974147882,1.0
2020-04-13,TAEE11_SA,0.11096197914230932,1.0
2020-04-14,TAEE11_SA,0.06973606196749516,1.0
2020-04-16,TAEE11_SA,0.08340830396561527,1.0
2020-04-17,TAEE11_SA,0.11738987168108905,1.0
2020-04-22,TAEE11_SA,0.08029493794354492,1.0
2020-04-23,TAEE11_SA,0.06430097174442784,1.0
2020-04-24,TAEE11_SA,0.08383085872596374,1.0
2020-04-27,TAEE11_SA,0.035133812303547396,1.0
2020-04-28,TAEE11_SA,0.032563384282035424,1.0
2020-04-29,TAEE11_SA,0.04449223995502538,1.0
2020-04-30,TAEE11_SA,0.07649454588675053,1.0
2020-05-04,TAEE11_SA,0.07288650946342567,1.0
2020-05-05,TAEE11_SA,0.06430614828996628,1.0
2020-05-07,TAEE11_SA,0.08507706178452068,1.0
2020-05-08,TAEE11_SA,0.0800883060825246,1.0
2020-05-11,TAEE11_SA,0.09758902080649934,1.0
2020-05-12,TAEE11_SA,0.11734665735807681,1.0
2020-05-13,TAEE11_SA,0.10396533894256055,1.0
2020-05-14,TAEE11_SA,0.08246833724015268,1.0
2020-05-15,TAEE11_SA,0.08496703766421687,1.0
2020-05-18,TAEE11_SA,0.0465137065211354,1.0
2020-05-21,TAEE11_SA,0.011461791359156814,1.0
2020-05-25,TAEE11_SA,-0.009116416152198714,-1.0
2020-05-26,TAEE11_SA,0.0017671414324484935,1.0
2020-05-27,TAEE11_SA,-0.007399603520120812,-1.0
2020-05-28,TAEE11_SA,-0.0028070716998257472,-1.0
2020-05-29,TAEE11_SA,-0.003826092092354183,-1.0
2020-06-01,TAEE11_SA,0.0034518677823021093,1.0
2020-06-03,TAEE11_SA,0.017067101949658436,1.0
2020-06-04,TAEE11_SA,0.027246843359921114,1.0
