Date,asset,ret,bin
2020-12-22,SUZB3_SA,0.25502786532332244,1.0
2020-12-23,SUZB3_SA,0.2535036901956196,1.0
2020-12-28,SUZB3_SA,0.23617912705513366,1.0
2020-12-30,SUZB3_SA,0.23659032860503748,1.0
2021-01-04,SUZB3_SA,0.22882369461212448,1.0
2021-01-05,SUZB3_SA,0.23448164059816823,1.0
2021-01-06,SUZB3_SA,0.22737545521669422,1.0
2021-01-07,SUZB3_SA,0.23027688797104018,1.0
2021-01-08,SUZB3_SA,0.2612296057677601,1.0
2021-01-11,SUZB3_SA,0.2539552321920404,1.0
2021-01-12,SUZB3_SA,0.2555937630769791,1.0
2021-01-13,SUZB3_SA,0.23399998456387627,1.0
2021-01-14,SUZB3_SA,0.24103267456003463,1.0
2021-01-15,SUZB3_SA,0.22698283920300932,1.0
2021-01-18,SUZB3_SA,0.25106644869805206,1.0
2021-01-19,SUZB3_SA,0.13479536416524907,1.0
2021-01-20,SUZB3_SA,0.09878590847709545,1.0
2021-01-21,SUZB3_SA,0.09689718471995667,1.0
2021-01-22,SUZB3_SA,0.23026720564669168,1.0
2021-01-26,SUZB3_SA,0.10574017369268529,1.0
2021-01-27,SUZB3_SA,0.23502020451478733,1.0
2021-01-28,SUZB3_SA,0.2582233420112898,1.0
2021-01-29,SUZB3_SA,0.23900083811721018,1.0
2021-02-01,SUZB3_SA,0.23275723396942793,1.0
2021-02-02,SUZB3_SA,0.25523146255451623,1.0
2021-02-03,SUZB3_SA,0.24009400022606475,1.0
2021-02-04,SUZB3_SA,0.22455919972401306,1.0
2021-02-05,SUZB3_SA,0.05037593935567708,1.0
2021-02-08,SUZB3_SA,0.06760639377866529,1.0
2021-02-09,SUZB3_SA,0.07016488653035102,1.0
2021-02-10,SUZB3_SA,0.0557183432014825,1.0
2021-02-11,SUZB3_SA,0.02462493112443509,1.0
2021-02-12,SUZB3_SA,0.008908173609433856,1.0
2021-02-17,SUZB3_SA,-0.004006253676050342,-1.0
2021-02-18,SUZB3_SA,-0.03943820835982159,-1.0
2021-02-19,SUZB3_SA,-0.03905105672469955,-1.0
2021-02-22,SUZB3_SA,-0.059703352499304474,-1.0
2021-02-23,SUZB3_SA,-0.09215499678547978,-1.0
2021-02-24,SUZB3_SA,-0.07536971452507424,-1.0
2021-02-25,SUZB3_SA,-0.06409405579078842,-1.0
2021-02-26,SUZB3_SA,-0.0314336642100288,-1.0
2021-03-01,SUZB3_SA,-0.09330105798080102,-1.0
2021-03-02,SUZB3_SA,-0.08010354678023457,-1.0
2021-03-04,SUZB3_SA,-0.08016288895510548,-1.0
2021-03-05,SUZB3_SA,-0.11156364843800948,-1.0
2021-03-08,SUZB3_SA,-0.10216275984488021,-1.0
2021-03-09,SUZB3_SA,-0.14801720074997549,-1.0
2021-03-10,SUZB3_SA,-0.09938561387082401,-1.0
2021-03-11,SUZB3_SA,-0.0767260162238591,-1.0
2021-03-12,SUZB3_SA,-0.07986544713744204,-1.0
2021-03-15,SUZB3_SA,-0.060809806741505046,-1.0
2021-03-16,SUZB3_SA,-0.1121596089533502,-1.0
2021-03-17,SUZB3_SA,-0.14892234589940145,-1.0
2021-03-18,SUZB3_SA,-0.11660039333509475,-1.0
2021-03-19,SUZB3_SA,-0.10189192463331143,-1.0
2021-03-22,SUZB3_SA,-0.08935225192129026,-1.0
2021-03-23,SUZB3_SA,-0.11968769986628458,-1.0
2021-03-24,SUZB3_SA,-0.11960371033446937,-1.0
2021-03-25,SUZB3_SA,-0.12158465917643058,-1.0
2021-03-26,SUZB3_SA,-0.10912099947121612,-1.0
2021-03-29,SUZB3_SA,-0.14813799107810932,-1.0
2021-03-30,SUZB3_SA,-0.1135655453797596,-1.0
2021-03-31,SUZB3_SA,-0.10226116456456447,-1.0
2021-04-01,SUZB3_SA,-0.1230325172385992,-1.0
2021-04-06,SUZB3_SA,-0.15615656626148633,-1.0
2021-04-07,SUZB3_SA,-0.16105945166475844,-1.0
2021-04-08,SUZB3_SA,-0.15518953384336198,-1.0
2021-04-09,SUZB3_SA,-0.18632669608683672,-1.0
2021-04-12,SUZB3_SA,-0.18611096852110132,-1.0
2021-04-13,SUZB3_SA,-0.1806629849589516,-1.0
2021-04-14,SUZB3_SA,-0.17869648079351297,-1.0
2021-04-15,SUZB3_SA,-0.17725372052708144,-1.0
2021-04-16,SUZB3_SA,-0.17604046294615006,-1.0
2021-04-19,SUZB3_SA,-0.17725372052708144,-1.0
2021-04-20,SUZB3_SA,-0.1794163425182682,-1.0
2021-04-22,SUZB3_SA,-0.18964795205332352,-1.0
2021-04-23,SUZB3_SA,-0.1954318401019305,-1.0
2021-04-26,SUZB3_SA,-0.1874279793594631,-1.0
2021-04-27,SUZB3_SA,-0.17313398057534246,-1.0
2021-04-28,SUZB3_SA,-0.11385850100446804,-1.0
2021-04-29,SUZB3_SA,-0.1364575586840997,-1.0
2021-04-30,SUZB3_SA,-0.17926316895104344,-1.0
2021-05-03,SUZB3_SA,-0.10989664732494342,-1.0
2021-05-04,SUZB3_SA,-0.11536765109734781,-1.0
2021-05-05,SUZB3_SA,-0.16713461257629436,-1.0
2021-05-06,SUZB3_SA,-0.1645419967109656,-1.0
2021-05-10,SUZB3_SA,-0.1768658101553372,-1.0
2021-05-11,SUZB3_SA,-0.17505852715614645,-1.0
2021-05-12,SUZB3_SA,-0.17626433312715717,-1.0
2021-05-13,SUZB3_SA,-0.1564136572002024,-1.0
2021-05-14,SUZB3_SA,-0.08718350711517009,-1.0
2021-05-17,SUZB3_SA,-0.11635590364580772,-1.0
2021-05-18,SUZB3_SA,-0.13722547224476367,-1.0
2021-05-19,SUZB3_SA,-0.14543525984542538,-1.0
2021-05-20,SUZB3_SA,-0.11585950441853476,-1.0
2021-05-21,SUZB3_SA,-0.12721662571684644,-1.0
2021-05-24,SUZB3_SA,-0.11804041094447792,-1.0
2021-05-25,SUZB3_SA,-0.11846586383043922,-1.0
2021-05-26,SUZB3_SA,-0.09418202006617404,-1.0
2021-05-27,SUZB3_SA,-0.09520768770921506,-1.0
2021-05-28,SUZB3_SA,-0.08856044421456366,-1.0
2021-05-31,SUZB3_SA,-0.08249626019207812,-1.0
2021-06-01,SUZB3_SA,-0.06018205725195502,-1.0
2021-06-04,SUZB3_SA,-0.06962455968987202,-1.0
2021-06-07,SUZB3_SA,-0.07647063401717291,-1.0
2021-06-08,SUZB3_SA,-0.05130862091401511,-1.0
2021-06-09,SUZB3_SA,-0.08592968141023549,-1.0
2021-06-10,SUZB3_SA,-0.07495731572490849,-1.0
2021-06-11,SUZB3_SA,-0.04392803150512958,-1.0
2021-06-14,SUZB3_SA,-0.027882347833163568,-1.0
2021-06-15,SUZB3_SA,-0.02870877180386311,-1.0
2021-06-16,SUZB3_SA,-0.04080580509427556,-1.0
2021-06-17,SUZB3_SA,0.007984531215845303,1.0
2021-06-18,SUZB3_SA,0.012456124121150713,1.0
2021-06-21,SUZB3_SA,-0.020512792939082702,-1.0
2021-06-22,SUZB3_SA,-0.04378181226033917,-1.0
2021-06-23,SUZB3_SA,-0.04181718657070377,-1.0
2021-06-24,SUZB3_SA,-0.050125251082470346,-1.0
2021-06-25,SUZB3_SA,-0.01592198453455773,-1.0
2021-06-28,SUZB3_SA,-0.00922817574369672,-1.0
2021-06-29,SUZB3_SA,0.03318954130095175,1.0
2021-06-30,SUZB3_SA,0.03143297781253995,1.0
2021-07-01,SUZB3_SA,0.026023573820910695,1.0
2021-07-02,SUZB3_SA,0.03918928761690088,1.0
2021-07-05,SUZB3_SA,0.025210050715265053,1.0
2021-07-06,SUZB3_SA,0.030823683333321084,1.0
2021-07-07,SUZB3_SA,-0.003445370965488692,-1.0
2021-07-12,SUZB3_SA,0.017038852938236815,1.0
2021-07-13,SUZB3_SA,0.052463508341475285,1.0
2021-07-14,SUZB3_SA,0.05903360595060758,1.0
2021-07-15,SUZB3_SA,0.05790024535351734,1.0
2021-07-16,SUZB3_SA,0.0633541137358975,1.0
2021-07-19,SUZB3_SA,0.07500916992078288,1.0
2021-07-20,SUZB3_SA,0.026855088436746666,1.0
2021-07-21,SUZB3_SA,-0.03403290532879111,-1.0
2021-07-22,SUZB3_SA,-0.07701759679787035,-1.0
2021-07-23,SUZB3_SA,-0.08871529096600062,-1.0
2021-07-26,SUZB3_SA,-0.0828035701283587,-1.0
2021-07-27,SUZB3_SA,-0.040114052345284645,-1.0
2021-07-28,SUZB3_SA,0.0019742322702298587,1.0
2021-07-30,SUZB3_SA,0.151470362834369,1.0
2021-08-02,SUZB3_SA,0.14196630929536136,1.0
2021-08-03,SUZB3_SA,0.13303009658635245,1.0
2021-08-04,SUZB3_SA,0.1299456265521426,1.0
2021-08-05,SUZB3_SA,0.14091997903465403,1.0
2021-08-06,SUZB3_SA,0.14659296225117346,1.0
2021-08-09,SUZB3_SA,-0.10679440847981614,-1.0
2021-08-10,SUZB3_SA,-0.12563800096937328,-1.0
2021-08-11,SUZB3_SA,-0.1251328784922262,-1.0
2021-08-12,SUZB3_SA,-0.11488071395030564,-1.0
2021-08-13,SUZB3_SA,-0.1163527475411662,-1.0
2021-08-16,SUZB3_SA,-0.1389707639065315,-1.0
2021-08-17,SUZB3_SA,-0.1328098958309507,-1.0
2021-08-18,SUZB3_SA,-0.09299849978693486,-1.0
2021-08-19,SUZB3_SA,-0.10560353451542814,-1.0
2021-08-20,SUZB3_SA,-0.14283205801714016,-1.0
2021-08-23,SUZB3_SA,-0.1355254530431994,-1.0
2021-08-24,SUZB3_SA,-0.14733279458690796,-1.0
2021-08-25,SUZB3_SA,-0.17507225464453047,-1.0
2021-08-26,SUZB3_SA,-0.18382237342484808,-1.0
2021-08-27,SUZB3_SA,-0.17027467846901634,-1.0
2021-08-30,SUZB3_SA,-0.1651495350749438,-1.0
2021-08-31,SUZB3_SA,-0.17459015372001752,-1.0
2021-09-01,SUZB3_SA,-0.16078424989959805,-1.0
2021-09-02,SUZB3_SA,-0.171057018047018,-1.0
2021-09-03,SUZB3_SA,-0.16771996733835792,-1.0
2021-09-06,SUZB3_SA,-0.16460630763338335,-1.0
2021-09-08,SUZB3_SA,-0.15945045917217104,-1.0
2021-09-09,SUZB3_SA,-0.1548594526664001,-1.0
2021-09-10,SUZB3_SA,-0.15331349623034551,-1.0
2021-09-13,SUZB3_SA,-0.15971295972660826,-1.0
2021-09-14,SUZB3_SA,-0.16153218534258384,-1.0
2021-09-15,SUZB3_SA,-0.15158296366758528,-1.0
2021-09-16,SUZB3_SA,-0.02939017117417264,-1.0
2021-09-17,SUZB3_SA,-0.0038014708642198913,-1.0
2021-09-20,SUZB3_SA,0.01616041414320124,1.0
2021-09-21,SUZB3_SA,0.03137636526519949,1.0
2021-09-22,SUZB3_SA,-0.025631548608600174,-1.0
2021-09-23,SUZB3_SA,-0.047823839812261904,-1.0
2021-09-24,SUZB3_SA,-0.017657712744373666,-1.0
2021-09-27,SUZB3_SA,-0.004728284517585224,-1.0
2021-09-28,SUZB3_SA,0.02352938105149538,1.0
2021-09-29,SUZB3_SA,0.03092580249028032,1.0
2021-09-30,SUZB3_SA,0.03008074589307208,1.0
2021-10-01,SUZB3_SA,0.10634633317791242,1.0
2021-10-04,SUZB3_SA,0.1301635867176112,1.0
2021-10-05,SUZB3_SA,0.13406148130216322,1.0
2021-10-06,SUZB3_SA,0.16462070914902371,1.0
2021-10-07,SUZB3_SA,0.1798503359526471,1.0
2021-10-08,SUZB3_SA,0.18941412002916969,1.0
2021-10-11,SUZB3_SA,0.1535855305411391,1.0
2021-10-13,SUZB3_SA,0.14728384888275214,1.0
2021-10-14,SUZB3_SA,0.15764153919983492,1.0
2021-10-15,SUZB3_SA,0.13631899046056772,1.0
2021-10-18,SUZB3_SA,0.17991970513810784,1.0
2021-10-19,SUZB3_SA,0.19125798088290713,1.0
2021-10-20,SUZB3_SA,0.19666050459687634,1.0
2021-10-21,SUZB3_SA,0.19207337593481166,1.0
2021-10-22,SUZB3_SA,0.13617431037198946,1.0
2021-10-25,SUZB3_SA,0.1585389940617914,1.0
2021-10-26,SUZB3_SA,0.2192270190041239,1.0
2021-10-27,SUZB3_SA,0.24658943668782496,1.0
2021-10-28,SUZB3_SA,0.2330811251721001,1.0
2021-10-29,SUZB3_SA,0.22506598329079974,1.0
2021-11-01,SUZB3_SA,0.2330811251721001,1.0
2021-11-03,SUZB3_SA,0.21177425200575106,1.0
2021-11-04,SUZB3_SA,0.22332664940684732,1.0
2021-11-08,SUZB3_SA,0.21543730327249433,1.0
2021-11-09,SUZB3_SA,0.1991837814772568,1.0
2021-11-10,SUZB3_SA,0.19630782206972586,1.0
2021-11-11,SUZB3_SA,0.2134543990341773,1.0
2021-11-12,SUZB3_SA,0.19953280184185074,1.0
2021-11-16,SUZB3_SA,0.1760390382420629,1.0
2021-11-17,SUZB3_SA,0.19767218639513562,1.0
2021-11-18,SUZB3_SA,0.20272080735912779,1.0
2021-11-19,SUZB3_SA,0.17301224128640125,1.0
2021-11-22,SUZB3_SA,0.19805574716218843,1.0
2021-11-23,SUZB3_SA,0.1480380232636498,1.0
2021-11-24,SUZB3_SA,0.10603651834940164,1.0
2021-11-25,SUZB3_SA,0.07646200068599907,1.0
2021-11-26,SUZB3_SA,0.047012340562050614,1.0
2021-11-29,SUZB3_SA,0.01138808584778972,1.0
2021-11-30,SUZB3_SA,0.05391713647587726,1.0
2021-12-01,SUZB3_SA,0.033723539927490664,1.0
2021-12-03,SUZB3_SA,0.05694776348590058,1.0
2021-12-06,SUZB3_SA,0.03641425709208357,1.0
2021-12-07,SUZB3_SA,0.024946917348373177,1.0
2021-12-08,SUZB3_SA,0.04523313363631032,1.0
2021-12-09,SUZB3_SA,0.05806535131977264,1.0
2021-12-10,SUZB3_SA,0.04583744440531268,1.0
2021-12-13,SUZB3_SA,0.06242469513046589,1.0
2021-12-14,SUZB3_SA,0.020854512976327788,1.0
2021-12-15,SUZB3_SA,-0.005976945144682944,-1.0
2021-12-16,SUZB3_SA,-0.02078540225021741,-1.0
2021-12-17,SUZB3_SA,-0.057821077756292194,-1.0
2021-12-20,SUZB3_SA,-0.03216647537887607,-1.0
2021-12-21,SUZB3_SA,-0.02315287294463264,-1.0
2021-12-22,SUZB3_SA,-0.032019456491844345,-1.0
2021-12-23,SUZB3_SA,-0.04287466209419,-1.0
2021-12-27,SUZB3_SA,-0.04475087068394856,-1.0
2021-12-28,SUZB3_SA,-0.09288959805040786,-1.0
2021-12-29,SUZB3_SA,-0.07565090626776594,-1.0
