Date,Open,High,Low,Close,Volume
2020-01-02,16.873486112457933,17.069579983748525,16.816555789374696,17.015811920166016,26319800
2020-01-03,16.794416245131934,17.0506026973558,16.715346486526776,16.987346649169922,18930800
2020-01-06,16.889300868564497,16.889300868564497,16.58883554549003,16.762788772583008,19999800
2020-01-07,16.762792181523896,16.772280168373953,16.538234311673193,16.636280059814453,21277000
2020-01-08,16.686881124591835,16.759626363361896,16.459161042972145,16.48446273803711,42937200
2020-01-09,16.50976987797096,16.550886500329263,16.04483919752209,16.149211883544922,49486000
2020-01-10,16.180832928289902,16.26939065857608,15.674787031642351,15.769670486450195,30696400
2020-01-13,15.80762833380381,15.972093600811057,15.69060541158077,15.94679069519043,28363800
2020-01-14,15.90250933397852,15.968928847608009,15.734881833195121,15.861393928527832,17530000
2020-01-15,15.791813946537475,15.820279110890391,15.45023197430249,15.570418357849121,29003800
2020-01-16,15.64632702360047,15.744372769680737,15.491349738089587,15.64000129699707,23745200
2020-01-17,15.769673799712173,15.899348163379917,15.728557184936886,15.851905822753906,22843600
2020-01-20,15.813957020004409,15.924654236540771,15.583073392293446,15.750700950622559,16996600
2020-01-21,15.671625356894209,15.70325398311669,15.1972068221355,15.29525375366211,28958400
2020-01-22,15.437577129987298,15.494507441734696,15.273111918995763,15.415437698364258,20918800
2020-01-23,15.35218359243638,16.28204345703125,15.301578998577652,16.28204345703125,43249000
2020-01-24,16.25674664340738,16.28204834467762,16.066978454589844,16.066978454589844,18300600
2020-01-27,15.83293101564924,16.15237235228669,15.72855834120272,15.90883731842041,24031800
2020-01-28,16.066972619206734,16.177670990772885,15.83925256444428,16.03850746154785,15292800
2020-01-29,16.130225907826237,16.250412242608867,15.61152864030219,15.643156051635742,16800400
2020-01-30,15.40279437878613,15.810794759464445,15.298421683329698,15.750700950622559,25079800
2020-01-31,15.532463244940612,15.535625504354082,15.250975103300881,15.352184295654297,32252800
2020-02-03,15.35534511706086,15.54194977420759,15.184554168518032,15.428089141845703,20402800
2020-02-04,15.589395180737709,15.687440917321567,15.260464668273926,15.260464668273926,23533200
2020-02-05,15.560929863318266,16.221953141456964,15.529301233677147,15.940464973449707,47383400
2020-02-06,16.13023093738777,16.146044647985413,15.576742620908776,15.671626091003418,19325800
2020-02-07,15.671627160515532,15.91516218116742,15.57990594367738,15.687440872192383,15590000
2020-02-10,15.722233866977286,15.810792835941564,15.459722839766771,15.532466888427734,15570600
2020-02-11,15.788646614152134,16.335810329012073,15.712740332136967,16.23143768310547,36193000
2020-02-12,16.405394226551575,16.560371494190928,16.025859119677243,16.326324462890625,33234200
2020-02-13,16.240930753912295,16.301024553048595,15.956280297430839,16.07330322265625,27612600
2020-02-14,16.09227824858962,16.117579944964103,15.67795226269171,15.766510009765625,20045400
2020-02-17,15.839259107614568,15.889863719189636,15.529304504394531,15.529304504394531,13498000
2020-02-18,15.485020464638271,15.782323514355893,15.40278845064728,15.677950859069824,17858200
2020-02-19,15.655811655746785,15.918323824250162,15.545114480178329,15.715904235839844,22296200
2020-02-20,15.813948419522376,15.829762126640194,15.396460277767666,15.55459976196289,24104400
2020-02-21,15.437580659625764,15.567255020141602,15.28576686242494,15.567255020141602,12871200
2020-02-26,14.871210035512714,14.877592675382866,14.408480209885424,14.434009552001953,30428200
2020-02-27,14.296780898543805,15.187138766296489,14.162749159671955,14.612714767456055,62945800
2020-02-28,14.727599699193389,14.954177856445312,14.223382283756958,14.954177856445312,52758400
2020-03-02,14.941416412523028,15.155230566732149,14.775471444031101,15.046728134155273,26420400
2020-03-03,14.906310431590851,15.113741917689502,14.395711536005582,14.60633373260498,43107400
2020-03-04,14.823336570896636,14.899925786236121,14.360605699334252,14.62228775024414,38468000
2020-03-05,14.443573693624952,14.542502722487145,13.49896550769617,13.75745677947998,51693600
2020-03-06,13.33940679293942,13.633002030597671,13.160697812712646,13.498969078063965,38051400
2020-03-09,12.270339495550804,12.825615544610447,11.584221209074348,12.008657455444336,50349200
2020-03-10,12.61180265166844,12.985177799407158,12.00865743309754,12.640523910522461,64873400
2020-03-11,12.318209243621334,12.388417046149879,10.923635063172899,11.549118995666504,50007000
2020-03-12,9.365386072336115,10.247400148569024,8.518652143163548,10.022887229919434,63084800
2020-03-13,11.623343392210936,12.08198962534189,10.170424703498893,11.703526496887207,81556200
2020-03-16,9.782339441554665,10.520023810480666,9.477643378183856,9.750266075134277,62690400
2020-03-17,10.070997059478433,10.677181700743052,9.641215602142067,10.221741676330566,54067400
2020-03-18,9.355762637412784,9.673287589262262,8.120942972388095,8.534687995910645,76586600
2020-03-19,8.17867873624762,8.881083081356168,7.485896586352423,8.201129913330078,83329800
2020-03-20,8.659775704333054,8.948434772127776,7.80342008243462,7.890017986297607,59350200
2020-03-23,8.01830908236704,8.01830908236704,7.027246030846599,7.097806930541992,53616200
2020-03-24,7.761724533481703,8.492994033633048,7.63343108063194,8.313384056091309,51598600
