Date,Open,High,Low,Close,Volume
2020-01-02,18.429549431763306,18.92396354675293,18.26306264096011,18.92396354675293,25031584
2020-01-03,18.625629680426986,19.180864135349168,18.61553334358873,18.93353271484375,39999078
2020-01-06,18.7770542646011,18.81743448082208,18.393437084807942,18.595340728759766,33675497
2020-01-07,18.5499147629077,18.65591412206777,18.171345073868768,18.272296905517578,19775066
2020-01-08,18.358104343140454,18.433818529761833,17.898772977822432,17.9896297454834,28306110
2020-01-09,18.06030304576624,18.11582586332682,17.525257297093443,17.701923370361328,30779241
2020-01-10,17.722110863073738,17.858395403795264,17.338493600096122,17.378873825073242,26446970
2020-01-13,17.55554887504987,17.641358178554807,17.449549448702452,17.565645217895508,21719790
2020-01-14,17.580774643765213,17.590868416202817,17.333441979899355,17.545440673828125,18941860
2020-01-15,17.454593257905195,17.474783376442925,17.096214809588144,17.237546920776367,28302783
2020-01-16,17.303162415638297,17.616113030835916,17.237543262891236,17.484874725341797,32815006
2020-01-17,17.590878962522247,17.94925999656785,17.555546252825458,17.893735885620117,29995016
2020-01-20,17.797820864624505,17.843248606999197,17.469726488446867,17.545440673828125,18649572
2020-01-21,17.414198866098253,17.500008081559674,16.954867635601147,16.959915161132812,31255074
2020-01-22,17.161828444594594,17.232495123399698,16.92963957606559,17.020496368408203,23771926
2020-01-23,16.904403237847383,17.646400275212265,16.833737829659494,17.46973419189453,38929221
2020-01-24,17.52526215938457,17.606023925121722,17.14164473320132,17.3385009765625,17851638
2020-01-27,17.151732246128923,17.19716127998817,16.874114359196206,16.939733505249023,18971275
2020-01-28,17.086105862270653,17.176961321840658,16.848868318013057,16.959915161132812,16647083
2020-01-29,17.09116017920686,17.121445344431084,16.65706640387503,16.71763801574707,21514683
2020-01-30,16.515730290589225,16.924586359428805,16.44001739027021,16.884204864501953,21038983
2020-01-31,16.677257626046366,16.798399576444467,16.465258892493768,16.601543426513672,23105760
2020-02-03,16.65202151507282,16.90440049478135,16.561164723579086,16.707544326782227,20154401
2020-02-04,17.04541532510557,17.050465750153407,16.68683001807235,16.717132568359375,27380134
2020-02-05,17.181764943022355,17.47469450040252,17.015098479591078,17.04035186767578,52370324
2020-02-06,17.171676697494913,17.308040733848685,16.75248502081235,16.843395233154297,31171620
2020-02-07,16.76763442983229,17.272683234834833,16.747431451905065,17.035310745239258,30296088
2020-02-10,17.095921083451792,17.404000861914867,16.929254490354364,17.217132568359375,32551069
2020-02-11,17.434301515860334,17.61106893995562,17.227231544374682,17.36864471435547,36211052
2020-02-12,17.363595615936802,17.434302847407004,16.96965734113867,17.136323928833008,65565592
2020-02-13,17.015108668457685,17.015108668457685,16.681776824149928,16.80803871154785,25560923
2020-02-14,16.802991114894812,16.828244522351145,16.363599006087785,16.42925453186035,29435464
