Date,Open,High,Low,Close,Volume
2020-01-02,8.496694250589872,8.549607276916504,8.440996272227597,8.549607276916504,37774500
2020-01-03,8.599734989968818,8.699991140531926,8.479985237121582,8.479985237121582,71595600
2020-01-06,8.47441284972551,8.616442177680005,8.34073837559486,8.580238342285156,81844000
2020-01-07,8.58302298982821,8.599732165709462,8.485551823366526,8.546819686889648,32822000
2020-01-08,8.546822865488943,8.569101952008003,8.421502671834652,8.49390983581543,48215600
2020-01-09,8.485554772259633,8.527328523242623,8.424287418620052,8.466060638427734,36102700
2020-01-10,8.463276574586239,8.47720133676721,8.390869404771282,8.429858207702637,25397500
2020-01-13,8.45213648606471,8.474415572243936,8.413147686869577,8.446566581726074,30676800
2020-01-14,8.41871614423629,8.429855950998899,8.290611553517618,8.354663848876953,39796500
2020-01-15,8.326814595647328,8.335169450450886,8.22655899388066,8.22934341430664,34405700
2020-01-16,8.24326830929944,8.27111729459889,8.16807620834349,8.220989227294922,28997400
2020-01-17,8.276688113573371,8.312891960144043,8.22656056868178,8.312891960144043,34908000
2020-01-20,8.271117422858273,8.382512834608255,8.25719266440501,8.354663848876953,31241400
2020-01-21,8.298965962100214,8.33795475499198,8.22934376264912,8.248838424682617,28577400
2020-01-22,8.279475198629566,8.30175429026815,8.15137055450157,8.156940460205078,32491500
2020-01-23,8.101240907564453,8.287828463345573,8.0260487885537,8.257194519042969,53752100
2020-01-24,8.232129486144494,8.29339736735757,8.115164158853949,8.159722328186035,36898700
2020-01-27,7.973135069529181,7.9759200216052655,7.705786044328584,7.806042194366455,66105300
2020-01-28,7.917436735514208,8.115163530211493,7.91465178374978,8.020477294921875,47259100
2020-01-29,8.07617510689912,8.098454189395282,7.984273825205554,8.034401893615723,42297500
2020-01-30,7.875664720635595,8.087316306383475,7.847815729925948,8.059467315673828,44266800
2020-01-31,7.973134552003501,8.031617479454642,7.884018216054393,7.923007011413574,55446700
2020-02-03,7.942502725889229,8.00098513381655,7.8422465623848305,7.847816467285156,39452800
2020-02-04,7.978704898606597,8.08731590385076,7.953640861332966,7.973134994506836,57658400
2020-02-05,8.09009782871175,8.137440936602504,7.906295299530029,7.906295299530029,67994500
2020-02-06,7.992629169630191,8.218204960110166,7.831105678850969,8.126303672790527,126114000
2020-02-07,8.076175765372254,8.173646958430766,8.000983656626378,8.056681632995605,54514600
2020-02-10,8.04554182119249,8.11237907409668,7.975919616353718,8.11237907409668,45328100
2020-02-11,8.187571226858028,8.251623528172269,8.148582961914624,8.209850311279297,37518200
2020-02-12,8.25440872443459,8.43264193625534,8.251623772402596,8.390868186950684,64851000
2020-02-13,8.29061142663615,8.41314611209822,8.254407586386964,8.276686668395996,55277100
2020-02-14,8.31567524334772,8.343523696751069,8.170860948479428,8.193140029907227,30399900
2020-02-17,8.251623231114134,8.290612025829216,8.162506896637241,8.176431655883789,38684900
2020-02-18,8.092884388142323,8.290611712570191,8.062250981307901,8.285041809082031,33890900
2020-02-19,8.318461524028832,8.507833480834961,8.287827582980283,8.507833480834961,44181800
2020-02-20,8.577454977746175,8.602519012679137,8.285041945095262,8.332385063171387,73522900
2020-02-21,8.218203931365002,8.265547045038174,8.084529444937882,8.11516284942627,47805100
2020-02-26,7.53033818970647,7.627808854897889,7.249064408728388,7.299191951751709,89207100
2020-02-27,7.162732154380045,7.388308477725866,6.931586458408914,7.045766830444336,100112100
2020-02-28,7.00678004818858,7.118175491884866,6.856396331992437,7.056908130645752,89095300
2020-03-02,7.101466226593731,7.449577316132639,7.095896321679019,7.388309955596924,71596400
2020-03-03,7.3994482244713335,7.6528730205775375,7.173872417962852,7.254633903503418,86855700
2020-03-04,7.494134872562638,7.502489729242897,7.30754732277278,7.488564968109131,42320500
2020-03-05,7.332611670452755,7.427297925448792,6.881459483049555,7.042983531951904,69722300
2020-03-06,6.7115800872618125,6.7199344111864665,6.2799221349221765,6.357899188995361,138597600
2020-03-09,4.959886583574921,5.076851929222143,4.291513407523095,4.469746112823486,254813800
2020-03-10,5.193816921837611,5.193816921837611,4.558862686776108,4.89026403427124,170478000
2020-03-11,4.650763311351984,4.770513052740776,4.177332124744208,4.414047718048096,132482400
2020-03-12,3.8041578154263656,3.85985553475276,3.0856565721466875,3.5089597702026367,151535900
2020-03-13,4.205181326034078,4.288727760314941,3.5368079926737033,4.288727760314941,174972600
2020-03-16,3.595291042363316,3.926692925482822,3.4950351511004647,3.645419120788574,126432800
2020-03-17,3.7874482997118113,3.8542855570321293,3.6203548908233647,3.6203548908233643,149228500
2020-03-18,3.283382976071598,3.417057739589683,3.027173256117252,3.1441385746002197,162515200
