Date,Open,High,Low,Close,Volume
2020-01-02,14.096361574889274,14.387855330592181,14.036567947422203,14.350484848022461,16011300
2020-01-03,14.163628495392327,14.320586220832643,14.118782209044449,14.148679733276367,20059000
2020-01-06,14.096360856022798,14.328060972442715,13.969299225935915,14.215948104858398,14644300
2020-01-07,14.238371412592011,14.372907438949783,14.096362429741136,14.245845794677734,18036600
2020-01-08,14.26826762055747,14.320586864723317,14.096361125271834,14.178576469421387,14051700
2020-01-09,14.201000445926361,14.26079407499077,13.83476428970779,14.0664644241333,21199500
2020-01-10,14.066463752397537,14.230897293666658,14.0290932706141,14.118782997131348,11697800
2020-01-13,14.148679916330153,14.462596796864618,14.133731154020788,14.357956886291504,19314500
2020-01-14,14.350484921939714,14.634504297473114,14.186051376363897,14.275742530822754,21324400
2020-01-15,14.200999721116352,14.200999721116352,14.021618843078613,14.021618843078613,17408600
2020-01-16,14.12625564270665,14.14867878437675,13.961823547236207,13.97677230834961,10783600
2020-01-17,14.021617166097489,14.09635954607217,13.879606786704825,13.97677230834961,16556000
2020-01-20,13.976775561121357,14.111310165674817,13.887084399159725,14.05151653289795,8035600
2020-01-21,13.961825135320199,14.14120601230767,13.946876372506454,14.006669998168945,11249000
2020-01-22,14.088884704892966,14.260791175299792,14.029091087986579,14.238368034362793,13925400
2020-01-23,14.126257846553184,14.223423383356826,13.894557715517076,13.93940258026123,20155900
2020-01-24,14.06646368108206,14.208474077205642,13.991721292301623,14.193525314331055,12738200
2020-01-27,13.96182291931341,14.044039676147154,13.797389405645921,13.864657402038574,12916900
2020-01-28,13.916981928344489,14.163630841748152,13.827290766382857,14.05151653289795,13373600
2020-01-29,14.096361770571756,14.133732253660245,13.618011318602303,13.677804946899414,12931800
2020-01-30,13.603063195959237,13.707701683044434,13.363887270976338,13.707701683044434,15925300
2020-01-31,13.453579783429918,13.595590191420943,13.289147654845781,13.341466903686523,20960400
2020-02-03,13.393787526556553,13.543272331944692,13.147138595581055,13.147138595581055,18733100
2020-02-04,13.28914685094716,13.408734105518286,13.13966206993699,13.191981315612793,16492600
2020-02-05,13.378835404039199,13.453577787979789,12.863114523000768,12.893012046813965,36940300
2020-02-06,13.064919393759563,13.064919393759563,12.519302378509982,12.608993530273438,19619000
2020-02-07,12.51182819505822,12.833219474373788,12.504353813493612,12.646364212036133,77239000
2020-02-10,12.691210717105497,12.78090188188747,12.392242543820085,12.504355430603027,17027200
2020-02-11,12.59404495772323,12.65383858460507,12.422138458637,12.556673049926758,21283300
2020-02-12,12.496879295753986,12.608993592408915,12.317498416935605,12.444560050964355,36408300
2020-02-13,12.362345571828254,12.459509686730792,12.160541534423828,12.160541534423828,15697100
2020-02-14,12.160541140573933,12.369818127614543,12.03347950175961,12.265179634094238,23398800
2020-02-17,12.369817462388092,12.571621482403929,12.29507649994591,12.40718936920166,19609100
2020-02-18,12.332446705049405,12.377291566629154,12.018529822806268,12.09327220916748,18027400
2020-02-19,12.070849336456657,12.145591724495123,11.958736467195198,12.055900573730469,18162400
2020-02-20,12.04095150008249,12.235281110719807,12.018528359227014,12.085796356201172,23155100
2020-02-21,12.033478866473665,12.145591735839844,11.861571658943117,12.145591735839844,27991000
2020-02-26,11.921366412479683,12.003582476942247,11.764407952835656,11.824201583862305,42590700
2020-02-27,11.136573618195488,11.18889357761051,10.673172641982404,10.837605476379395,91108200
2020-02-28,10.837605398557486,10.867502212524414,10.471369249263544,10.867502212524414,45807500
2020-03-02,10.90487223519979,11.196365961823759,10.762861849535021,11.002037048339844,31307000
2020-03-03,11.024460274676324,11.301005972302146,10.957192267427509,11.016985893249512,26696400
2020-03-04,11.263634466937175,11.622396924758787,11.03940873269442,11.443016052246094,35799500
2020-03-05,11.241213831738975,11.607450016487196,11.16647143318792,11.383223533630371,45949800
2020-03-06,11.106675369120769,11.585025047023864,10.98708812784404,11.450489044189453,43528300
2020-03-09,10.949718556482487,11.196367456300308,10.815183246543132,10.964667320251465,46283500
2020-03-10,10.912348026252948,11.181419357783845,10.269565442845817,10.777812004089355,52663200
