Date,Open,High,Low,Close,Volume
2020-01-02,29.94599202931081,30.20118152604895,29.818397280941735,30.140159606933594,17509700
2020-01-03,29.779566528833502,30.23447031659087,29.724091283007475,29.918256759643555,17284800
2020-01-06,29.846134088055674,29.846134088055674,29.485540795862974,29.74073028564453,32787800
2020-01-07,29.679709911346436,30.06249419321466,29.624234664552205,29.957090377807617,16326400
2020-01-08,30.06804479296122,30.1623531414228,29.746282416749658,29.96263885498047,15298500
2020-01-09,29.818398936465247,29.88496965317017,29.430065875904155,29.568756103515625,14638000
2020-01-10,29.818399572948362,29.884970291074257,29.46335292128361,29.60204315185547,9129200
2020-01-13,29.757376791414295,30.86689868291368,29.685257275918218,30.678279876708984,27497400
2020-01-14,30.678282574911062,31.260781195930875,30.51185469979758,30.866901397705078,27817000
2020-01-15,30.678278589738998,31.11099354831778,30.572874776316525,30.767040252685547,21425300
2020-01-16,30.84470849942068,31.038876104978385,30.567328019691193,30.60616111755371,13149100
2020-01-17,31.205297771253086,31.67129696928692,31.1220827973652,31.621368408203125,36524100
2020-01-20,31.621374508033078,31.82108879089356,31.360636181382443,31.821088790893555,16746300
2020-01-21,31.51042002543512,31.626919311448713,30.92237480103604,31.083253860473633,25436800
2020-01-22,31.39946962879494,31.538159869410194,31.099900317412295,31.233041763305664,17269400
2020-01-23,30.750395347535985,30.91682318612125,30.35096684193552,30.789228439331055,23028900
2020-01-24,30.85579682135616,30.916820851352814,29.785108248445734,29.846132278442383,19744800
2020-01-27,28.658941308502484,28.747702947099018,28.004323430261397,28.020965576171875,38779700
2020-01-28,28.403759002685547,28.89749587376797,28.337188286063572,28.403759002685547,23046400
2020-01-29,28.681135069058598,28.786538863935956,27.99323071507144,28.154111862182617,23323000
2020-01-30,27.72140310731608,28.57018661499023,27.627092652994,28.570186614990234,23083200
2020-01-31,28.270614993916794,28.326092353737934,27.627092433705798,27.88783073425293,29988200
2020-02-03,28.015426070814595,28.342735093717476,27.62709300896026,28.242877960205078,18858200
2020-02-04,28.958521411053436,29.169331160218245,28.83092664915619,28.99735450744629,21559200
2020-02-05,29.579848085085942,29.7462759153313,29.396778106689453,29.396778106689453,26797700
2020-02-06,29.76846695616461,29.912703845192343,29.302467760178928,29.55765724182129,22155800
2020-02-07,29.335758713497505,29.380138487665754,28.803186609763415,28.903043746948242,14450900
2020-02-10,28.79208940812897,28.79208940812897,27.693661045794503,27.843446731567383,28244800
2020-02-11,28.37602537122748,28.958523985142968,28.30390585026797,28.875308990478516,27560600
2020-02-12,29.457804259920344,29.613138757908498,29.308020672522275,29.441162109375,28539800
2020-02-13,28.96962146087518,29.069478614875344,28.60347926828971,28.92523956298828,20105600
2020-02-14,28.96407268148123,29.002905784030993,28.26507471934019,28.29281234741211,19896200
2020-02-17,28.686687701701125,29.629781723022457,28.636759132447494,29.62978172302246,28134200
2020-02-18,29.152682087440343,29.43006251094833,28.9141347539239,29.291372299194336,18054400
2020-02-19,29.363491484741658,29.46889528268829,29.06946891619681,29.296920776367188,14439700
2020-02-20,29.552111020552232,29.67415908593625,28.880850893429574,28.95851707458496,18818800
2020-02-21,28.292804870819648,28.370471055395278,27.627091391786696,27.810163497924805,32249900
2020-02-26,25.88514086316162,25.98499798425301,24.99752436039892,25.158403396606445,46923300
2020-02-27,24.77007081363669,25.263807591963737,24.16538145095373,24.67021369934082,42419000
2020-02-28,24.403933812881586,24.581457138061523,23.965672177986438,24.581457138061523,33228600
2020-03-02,24.897669789510374,26.12369087085593,24.858836695802225,25.71871566772461,48372500
2020-03-03,25.929531492100246,27.233219067044924,25.55784050128384,25.713172912597656,52401800
2020-03-04,26.628521055134115,27.233210472077573,26.07376019981882,26.944734573364258,31476600
2020-03-05,26.43991008960817,26.6007912930701,25.491269254704257,25.99055290222168,29092300
2020-03-06,24.520430970106027,25.419142990360847,24.21531291369952,24.747882843017578,39718600
2020-03-09,22.44008165370917,23.044771195496224,20.975513031902594,20.986608505249023,59037000
2020-03-10,23.244484748450528,25.15286166256212,22.634246431158182,24.85883903503418,63269800
2020-03-11,23.860265146316454,24.570360530472335,21.635674890051234,22.60095977783203,50025000
2020-03-12,19.971395272796727,19.971395272796727,18.00199421775609,19.61079978942871,62222000
2020-03-13,23.299965729970307,24.42613006305361,20.52616028592622,23.799251556396484,67635900
2020-03-16,19.976942117201634,22.96710560077941,19.976942117201634,21.657869338989258,59078300
2020-03-17,22.46781442098986,24.170930060886306,21.696697178226643,23.028121948242188,52743800
2020-03-18,21.524724025337264,22.673079000588526,19.804965959705964,21.441511154174805,59689100
2020-03-19,20.8035305755309,21.635671798552135,19.560865418004912,20.193294525146484,52645400
2020-03-20,21.025441322638194,21.86312944476136,19.255752498085982,19.522037506103516,50479900
2020-03-23,19.721750729829996,19.89372738077678,18.51237172751458,18.917346954345703,41958300
2020-03-24,20.44848981575057,21.441512465920187,20.44848981575057,20.881202697753906,37044800
2020-03-25,21.186323044608947,22.939367820613885,21.130847787921827,22.6619873046875,38064400
2020-03-26,22.750746790387936,23.527413006555605,22.184892454781565,23.29996109008789,36253000
2020-03-27,21.802104229026583,22.98929228625104,21.7466289822618,22.245912551879883,32331200
2020-03-30,22.70081337320027,23.477479423622817,22.600958365355115,23.172361373901367,31298300
2020-03-31,23.46638546187727,24.68131317770251,23.422005690674247,23.97676658630371,39238000
2020-04-01,23.194554715803545,24.476051080460515,22.85615021762739,24.059980392456055,37092100
2020-04-02,24.38174116204117,24.725692315978428,23.255575133694396,23.732669830322266,34372600
2020-04-03,23.743762970577034,23.78259605916456,22.057289548724334,22.46781349182129,31650000
2020-04-06,23.632813208640126,24.071074822256243,23.283315369549175,23.926837921142578,32019300
2020-04-07,25.069642538678945,25.241619167381742,24.165383859235988,24.287429809570312,34191900
2020-04-08,24.13210285742842,24.548173596349603,23.88245999082667,24.137649536132812,29464500
